away,away_id,d_team,home,home_id,period,pp_status,shooter,type,x,y
0,3,10,1,10,1,even,8476468,MISSED_SHOT,37.0,10.0
1,3,10,2,10,1,even,8474151,MISSED_SHOT,35.0,22.0
1,3,10,2,10,1,even,8474151,MISSED_SHOT,33.0,34.0
1,3,3,2,10,1,pp,8476853,MISSED_SHOT,-33.0,-7.0
1,3,3,3,10,1,even,8473463,MISSED_SHOT,-82.0,-12.0
1,3,3,5,10,1,even,8474037,MISSED_SHOT,-68.0,9.0
1,3,3,5,10,1,even,8475098,MISSED_SHOT,-57.0,-20.0
1,3,3,5,10,1,even,8475786,MISSED_SHOT,-87.0,-16.0
1,3,10,5,10,1,even,8470041,MISSED_SHOT,67.0,-5.0
2,3,10,5,10,1,even,8474031,MISSED_SHOT,31.0,30.0
2,3,3,5,10,2,even,8477939,MISSED_SHOT,88.0,-3.0
2,3,3,5,10,2,pp,8474037,MISSED_SHOT,68.0,-4.0
2,3,10,5,10,2,even,8475692,MISSED_SHOT,-61.0,-9.0
2,3,10,5,10,2,even,8475184,MISSED_SHOT,-69.0,12.0
2,3,10,5,10,2,even,8476869,MISSED_SHOT,-34.0,3.0
2,3,3,5,10,2,even,8480157,MISSED_SHOT,64.0,-20.0
3,3,3,5,10,2,even,8466139,MISSED_SHOT,54.0,1.0
3,3,10,5,10,2,even,8476459,MISSED_SHOT,-62.0,-12.0
5,3,3,5,10,2,even,8474037,MISSED_SHOT,59.0,-1.0
5,3,10,5,10,3,even,8471686,MISSED_SHOT,36.0,31.0
5,3,3,5,10,3,even,8480157,MISSED_SHOT,-34.0,-20.0
5,3,3,5,10,3,even,8475098,MISSED_SHOT,-56.0,2.0
5,3,3,5,10,3,even,8474581,MISSED_SHOT,-39.0,-8.0
5,3,10,7,10,3,even,8470041,MISSED_SHOT,80.0,27.0
5,3,10,7,10,3,even,8474031,MISSED_SHOT,36.0,-25.0
0,17,9,0,9,1,pp,8475193,MISSED_SHOT,-67.0,23.0
0,17,17,0,9,1,even,8476288,MISSED_SHOT,31.0,-1.0
0,17,17,0,9,1,even,8474884,MISSED_SHOT,42.0,-23.0
0,17,17,0,9,1,pp,8474068,MISSED_SHOT,35.0,-26.0
0,17,17,0,9,1,pp,8476288,MISSED_SHOT,71.0,0.0
0,17,17,0,9,1,even,8477433,MISSED_SHOT,63.0,36.0
0,17,9,0,9,1,even,8477946,MISSED_SHOT,-35.0,-17.0
0,17,9,0,9,1,even,8475772,MISSED_SHOT,-73.0,7.0
0,17,17,0,9,1,even,8476879,MISSED_SHOT,81.0,-13.0
0,17,9,0,9,1,even,8477215,MISSED_SHOT,-36.0,-31.0
0,17,9,0,9,1,even,8475193,MISSED_SHOT,-75.0,32.0
0,17,17,0,9,2,pp,8474884,MISSED_SHOT,-58.0,19.0
0,17,17,0,9,2,pp,8476288,MISSED_SHOT,-53.0,20.0
0,17,9,0,9,2,sh,8475193,MISSED_SHOT,79.0,2.0
0,17,9,0,9,2,sh,8475772,MISSED_SHOT,72.0,-23.0
0,17,9,0,9,2,sh,8476924,MISSED_SHOT,67.0,-22.0
0,17,17,0,9,2,pp,8474884,MISSED_SHOT,-59.0,-16.0
0,17,17,0,9,2,pp,8476288,MISSED_SHOT,-80.0,2.0
0,17,9,0,9,3,sh,8476924,MISSED_SHOT,-36.0,-23.0
0,17,9,0,9,3,sh,8470318,MISSED_SHOT,-35.0,-33.0
0,17,17,0,9,3,pp,8476879,MISSED_SHOT,41.0,-35.0
0,17,17,0,9,3,pp,8474697,MISSED_SHOT,46.0,29.0
0,17,17,0,9,3,pp,8476419,MISSED_SHOT,58.0,-31.0
0,17,9,0,9,3,sh,8471242,MISSED_SHOT,-37.0,-26.0
0,17,9,0,9,3,sh,8475772,MISSED_SHOT,-62.0,-21.0
0,17,17,0,9,3,pp,8476879,MISSED_SHOT,34.0,-31.0
1,17,9,1,9,4,even,8475193,MISSED_SHOT,64.0,-8.0
1,17,9,1,9,4,even,8471716,MISSED_SHOT,64.0,-1.0
0,21,1,0,1,1,even,8477456,MISSED_SHOT,75.0,-4.0
0,21,1,0,1,1,even,8476455,MISSED_SHOT,-79.0,-20.0
0,21,1,0,1,1,even,8478073,MISSED_SHOT,-48.0,19.0
0,21,21,0,1,1,pp,8475151,MISSED_SHOT,41.0,3.0
0,21,21,1,1,1,even,8475149,MISSED_SHOT,61.0,16.0
0,21,21,1,1,1,even,8477463,MISSED_SHOT,40.0,-20.0
0,21,1,1,1,1,even,8477413,MISSED_SHOT,-79.0,-12.0
0,21,21,1,1,1,even,8474625,MISSED_SHOT,84.0,-29.0
0,21,21,1,1,2,pp,8475149,MISSED_SHOT,-76.0,-4.0
0,21,21,1,1,2,pp,8475151,MISSED_SHOT,-37.0,0.0
0,21,1,2,1,2,even,8478073,MISSED_SHOT,29.0,29.0
0,21,21,2,1,2,even,8476474,MISSED_SHOT,-53.0,16.0
1,21,21,2,1,2,even,8479407,MISSED_SHOT,-77.0,4.0
1,21,1,2,1,2,pp,8478420,MISSED_SHOT,48.0,-29.0
1,21,21,2,1,2,even,8480002,MISSED_SHOT,-54.0,31.0
1,21,1,3,1,3,even,8476855,MISSED_SHOT,-58.0,28.0
1,21,21,3,1,3,even,8476399,MISSED_SHOT,66.0,0.0
1,21,21,3,1,3,even,8478401,MISSED_SHOT,71.0,-17.0
1,21,1,3,1,3,even,8477021,MISSED_SHOT,-61.0,20.0
1,21,21,3,1,3,even,8475791,MISSED_SHOT,72.0,19.0
1,21,1,3,1,3,even,8477507,MISSED_SHOT,-42.0,5.0
1,21,1,3,1,3,pp,8477492,MISSED_SHOT,-55.0,4.0
1,21,21,3,1,3,sh,8479407,MISSED_SHOT,61.0,14.0
1,21,1,3,1,3,even,8475168,MISSED_SHOT,-42.0,35.0
1,21,1,4,1,3,even,8478420,MISSED_SHOT,-62.0,23.0
1,21,21,4,1,3,even,8476474,MISSED_SHOT,78.0,5.0
0,7,2,1,2,1,even,8476878,MISSED_SHOT,-69.0,-8.0
0,7,7,1,2,1,even,8476429,MISSED_SHOT,32.0,-32.0
0,7,7,1,2,1,sh,8471217,MISSED_SHOT,73.0,0.0
0,7,7,1,2,1,even,8476429,MISSED_SHOT,36.0,-25.0
0,7,2,1,2,1,pp,8477499,MISSED_SHOT,-52.0,5.0
0,7,2,1,2,1,pp,8478403,MISSED_SHOT,-61.0,-1.0
0,7,7,1,2,2,even,8474573,MISSED_SHOT,-40.0,-8.0
0,7,7,1,2,2,pp,8475754,MISSED_SHOT,-76.0,5.0
0,7,7,1,2,2,even,8474066,MISSED_SHOT,-43.0,-20.0
0,7,2,2,2,2,even,8478403,MISSED_SHOT,70.0,-16.0
0,7,2,4,2,2,even,8475158,MISSED_SHOT,55.0,-26.0
1,7,2,4,2,2,even,8470852,MISSED_SHOT,73.0,1.0
1,7,2,4,2,2,sh,8475158,MISSED_SHOT,65.0,7.0
1,7,2,4,2,2,sh,8475169,MISSED_SHOT,82.0,-13.0
2,7,7,4,2,2,even,8475177,MISSED_SHOT,-44.0,0.0
2,7,7,4,2,2,even,8474066,MISSED_SHOT,-42.0,-13.0
2,7,7,5,2,3,even,8474573,MISSED_SHOT,80.0,-1.0
2,7,2,5,2,3,even,8477933,MISSED_SHOT,-69.0,-1.0
2,7,2,5,2,3,even,8476807,MISSED_SHOT,-47.0,10.0
2,7,2,5,2,3,even,8475169,MISSED_SHOT,-77.0,8.0
2,7,2,5,2,3,even,8475169,MISSED_SHOT,-75.0,0.0
3,7,7,6,2,3,even,8476429,MISSED_SHOT,29.0,-32.0
0,18,5,0,5,1,even,8474009,MISSED_SHOT,-69.0,9.0
0,18,18,1,5,1,even,8474176,MISSED_SHOT,64.0,-30.0
0,18,18,1,5,1,pp,8475208,MISSED_SHOT,40.0,-26.0
0,18,5,1,5,1,even,8476887,MISSED_SHOT,-74.0,-10.0
0,18,18,1,5,1,even,8477240,MISSED_SHOT,83.0,-14.0
0,18,5,1,5,1,even,8475793,MISSED_SHOT,-58.0,-28.0
0,18,18,1,5,1,even,8471724,MISSED_SHOT,60.0,21.0
0,18,5,2,5,2,even,8476925,MISSED_SHOT,35.0,13.0
0,18,5,2,5,2,even,8476887,MISSED_SHOT,75.0,-12.0
0,18,5,2,5,2,even,8474134,MISSED_SHOT,86.0,17.0
0,18,5,2,5,2,even,8476447,MISSED_SHOT,58.0,-14.0
0,18,5,2,5,2,even,8475625,MISSED_SHOT,35.0,13.0
0,18,5,3,5,2,even,8475714,MISSED_SHOT,69.0,3.0
0,18,5,4,5,3,even,8476887,MISSED_SHOT,-42.0,-12.0
0,18,5,4,5,3,even,8476857,MISSED_SHOT,-69.0,-29.0
0,18,18,4,5,3,even,8476874,MISSED_SHOT,61.0,13.0
0,18,5,4,5,3,even,8476447,MISSED_SHOT,-50.0,8.0
0,18,5,4,5,3,sh,8474600,MISSED_SHOT,-38.0,7.0
0,18,18,4,5,3,even,8475832,MISSED_SHOT,83.0,-15.0
0,18,5,4,5,3,even,8474134,MISSED_SHOT,-32.0,14.0
0,18,5,4,5,3,sh,8476447,MISSED_SHOT,-57.0,-10.0
0,18,18,4,5,3,pp,8475810,MISSED_SHOT,73.0,-6.0
0,8,8,2,15,1,even,8474291,MISSED_SHOT,-58.0,11.0
0,8,15,3,15,1,even,8475848,MISSED_SHOT,40.0,4.0
0,8,15,3,15,1,even,8477476,MISSED_SHOT,54.0,0.0
0,8,15,3,15,1,even,8469521,MISSED_SHOT,90.0,28.0
0,8,15,3,15,1,even,8476851,MISSED_SHOT,36.0,27.0
0,8,8,3,15,1,even,8475758,MISSED_SHOT,-44.0,-25.0
0,8,15,3,15,1,even,8476479,MISSED_SHOT,54.0,26.0
0,8,15,3,15,1,pp,8474157,MISSED_SHOT,50.0,-18.0
0,8,15,4,15,1,even,8470642,MISSED_SHOT,34.0,-26.0
0,8,8,4,15,2,even,8475792,MISSED_SHOT,32.0,2.0
1,8,15,4,15,2,even,8475848,MISSED_SHOT,-59.0,-24.0
1,8,15,4,15,2,even,8475848,MISSED_SHOT,-72.0,2.0
1,8,15,4,15,2,even,8477476,MISSED_SHOT,-78.0,6.0
1,8,15,4,15,2,pp,8470642,MISSED_SHOT,-31.0,-16.0
1,8,15,4,15,2,pp,8477494,MISSED_SHOT,-51.0,-17.0
1,8,15,4,15,2,even,8469466,MISSED_SHOT,-90.0,30.0
1,8,8,4,15,2,even,8477444,MISSED_SHOT,46.0,8.0
1,8,8,4,15,2,even,8474590,MISSED_SHOT,80.0,-35.0
1,8,8,6,15,3,even,8471214,MISSED_SHOT,-60.0,35.0
1,8,15,6,15,3,even,8469521,MISSED_SHOT,79.0,-6.0
1,8,15,6,15,3,even,8476381,MISSED_SHOT,65.0,14.0
1,8,15,6,15,3,even,8474157,MISSED_SHOT,60.0,-24.0
0,30,30,0,12,1,even,8477496,MISSED_SHOT,-58.0,35.0
0,30,30,0,12,1,even,8478585,MISSED_SHOT,-69.0,0.0
1,30,30,0,12,1,even,8475784,MISSED_SHOT,-77.0,8.0
1,30,12,1,12,1,even,8471476,MISSED_SHOT,88.0,-12.0
1,30,30,1,12,1,even,8468508,MISSED_SHOT,-89.0,-7.0
1,30,30,1,12,1,even,8479511,MISSED_SHOT,-71.0,9.0
1,30,12,1,12,1,even,8475745,MISSED_SHOT,82.0,0.0
1,30,12,1,12,1,even,8475722,MISSED_SHOT,53.0,-40.0
1,30,30,1,12,1,even,8476882,MISSED_SHOT,-64.0,36.0
1,30,12,1,12,1,even,8475799,MISSED_SHOT,62.0,-17.0
2,30,30,1,12,2,even,8477488,MISSED_SHOT,36.0,-21.0
2,30,12,1,12,2,even,8469459,MISSED_SHOT,-55.0,0.0
2,30,30,1,12,2,even,8478585,MISSED_SHOT,70.0,-40.0
2,30,30,1,12,2,even,8477845,MISSED_SHOT,44.0,-32.0
2,30,30,1,12,2,even,8476934,MISSED_SHOT,54.0,-24.0
2,30,12,1,12,2,even,8470595,MISSED_SHOT,-66.0,-1.0
2,30,30,1,12,2,pp,8473533,MISSED_SHOT,79.0,-3.0
3,30,30,1,12,2,pp,8475784,MISSED_SHOT,62.0,15.0
3,30,30,2,12,2,even,8475323,MISSED_SHOT,87.0,-7.0
3,30,30,2,12,2,even,8476934,MISSED_SHOT,67.0,-9.0
3,30,12,2,12,2,even,8475799,MISSED_SHOT,-67.0,11.0
3,30,30,2,12,2,pp,8468508,MISSED_SHOT,49.0,-12.0
3,30,30,2,12,3,pp,8476882,MISSED_SHOT,-58.0,-3.0
3,30,12,2,12,3,sh,8476856,MISSED_SHOT,44.0,24.0
3,30,12,2,12,3,sh,8474716,MISSED_SHOT,76.0,-39.0
3,30,30,2,12,3,pp,8477496,MISSED_SHOT,-63.0,35.0
3,30,30,3,12,3,even,8475753,MISSED_SHOT,-32.0,15.0
3,30,30,3,12,3,even,8468508,MISSED_SHOT,-80.0,-7.0
3,30,12,3,12,3,even,8475745,MISSED_SHOT,68.0,-18.0
3,30,30,3,12,3,even,8475784,MISSED_SHOT,-83.0,-11.0
3,30,12,3,12,3,even,8470724,MISSED_SHOT,30.0,38.0
3,30,30,3,12,3,even,8475323,MISSED_SHOT,-72.0,5.0
3,30,12,4,12,3,even,8475722,MISSED_SHOT,73.0,4.0
0,25,25,0,19,1,even,8475765,MISSED_SHOT,45.0,-26.0
0,25,25,1,19,1,even,8476441,MISSED_SHOT,51.0,31.0
0,25,25,3,19,1,even,8470105,MISSED_SHOT,87.0,-12.0
0,25,19,3,19,2,pp,8469455,MISSED_SHOT,85.0,-16.0
0,25,19,3,19,2,sh,8475906,MISSED_SHOT,37.0,25.0
0,25,19,3,19,2,even,8473994,MISSED_SHOT,66.0,-13.0
0,25,25,3,19,2,even,8479420,MISSED_SHOT,-47.0,-4.0
0,25,25,3,19,2,even,8475765,MISSED_SHOT,-71.0,8.0
1,25,19,3,19,3,even,8476913,MISSED_SHOT,-84.0,-23.0
0,29,16,2,16,2,even,8474610,MISSED_SHOT,-81.0,31.0
1,29,16,4,16,2,even,8475233,MISSED_SHOT,-69.0,26.0
1,29,16,4,16,3,pp,8478460,MISSED_SHOT,51.0,10.0
1,29,16,4,16,3,pp,8477495,MISSED_SHOT,40.0,4.0
1,29,16,4,16,3,pp,8477505,MISSED_SHOT,51.0,-24.0
1,29,16,4,16,3,even,8478460,MISSED_SHOT,90.0,-15.0
1,29,16,4,16,3,even,8475233,MISSED_SHOT,38.0,-32.0
1,29,29,5,16,3,even,8477401,MISSED_SHOT,-57.0,-6.0
1,29,16,5,16,3,even,8478541,MISSED_SHOT,78.0,10.0
1,29,16,5,16,3,even,8478460,MISSED_SHOT,77.0,21.0
1,29,29,5,16,3,even,8479337,MISSED_SHOT,-55.0,3.0
0,54,54,0,53,1,even,8478440,MISSED_SHOT,69.0,-7.0
0,54,54,0,53,1,even,8477407,MISSED_SHOT,61.0,-8.0
0,54,53,1,53,1,even,8476525,MISSED_SHOT,-40.0,-15.0
0,54,53,1,53,1,even,8476539,MISSED_SHOT,-59.0,29.0
0,54,53,1,53,1,even,8475236,MISSED_SHOT,-76.0,1.0
0,54,53,1,53,1,even,8475191,MISSED_SHOT,-56.0,-11.0
0,54,53,1,53,1,even,8476539,MISSED_SHOT,-63.0,8.0
0,54,53,1,53,1,even,8477931,MISSED_SHOT,-77.0,-4.0
0,54,54,1,53,1,even,8477407,MISSED_SHOT,52.0,5.0
0,54,54,1,53,2,even,8477989,MISSED_SHOT,-73.0,5.0
0,54,53,1,53,2,even,8475715,MISSED_SHOT,74.0,-5.0
0,54,53,1,53,2,even,8474579,MISSED_SHOT,49.0,30.0
0,54,53,1,53,2,even,8476539,MISSED_SHOT,68.0,3.0
0,54,53,1,53,2,even,8477930,MISSED_SHOT,73.0,-1.0
0,54,53,1,53,2,even,8477220,MISSED_SHOT,48.0,-31.0
0,54,54,1,53,2,sh,8477989,MISSED_SHOT,-55.0,18.0
0,54,53,1,53,2,pp,8476525,MISSED_SHOT,67.0,-16.0
0,54,53,1,53,2,pp,8474102,MISSED_SHOT,79.0,10.0
0,54,53,1,53,2,even,8476448,MISSED_SHOT,76.0,-20.0
0,54,53,1,53,2,even,8477220,MISSED_SHOT,40.0,-22.0
0,54,53,1,53,2,even,8477478,MISSED_SHOT,50.0,23.0
0,54,54,1,53,2,even,8479343,MISSED_SHOT,-50.0,-13.0
0,54,54,1,53,2,even,8477407,MISSED_SHOT,-70.0,9.0
0,54,53,1,53,3,even,8476448,MISSED_SHOT,-69.0,11.0
0,54,54,1,53,3,pp,8477989,MISSED_SHOT,73.0,7.0
0,54,54,1,53,3,even,8475171,MISSED_SHOT,56.0,15.0
0,54,54,1,53,3,even,8474613,MISSED_SHOT,69.0,-8.0
0,54,53,1,53,3,even,8475715,MISSED_SHOT,-43.0,-30.0
0,54,54,1,53,3,even,8471769,MISSED_SHOT,42.0,-9.0
0,54,54,1,53,3,even,8477407,MISSED_SHOT,61.0,10.0
0,54,53,1,53,3,even,8475236,MISSED_SHOT,-41.0,-18.0
1,54,54,1,53,4,even,8477503,MISSED_SHOT,-54.0,-3.0
0,52,20,0,20,1,even,8476460,MISSED_SHOT,61.0,0.0
0,52,52,0,20,1,even,8474150,MISSED_SHOT,-53.0,-16.0
0,52,52,0,20,1,even,8473564,MISSED_SHOT,-78.0,14.0
0,52,20,0,20,1,even,8477940,MISSED_SHOT,60.0,1.0
1,52,20,1,20,1,even,8479339,MISSED_SHOT,49.0,5.0
2,52,20,1,20,1,even,8473618,MISSED_SHOT,42.0,-2.0
3,52,52,1,20,1,even,8473564,MISSED_SHOT,-70.0,31.0
3,52,52,1,20,2,pp,8471346,MISSED_SHOT,39.0,-25.0
3,52,52,1,20,2,pp,8476346,MISSED_SHOT,46.0,18.0
3,52,52,1,20,2,pp,8476346,MISSED_SHOT,70.0,7.0
3,52,20,1,20,2,even,8470834,MISSED_SHOT,-76.0,-38.0
3,52,20,1,20,2,even,8479339,MISSED_SHOT,-52.0,31.0
3,52,20,1,20,2,even,8473618,MISSED_SHOT,-60.0,9.0
3,52,20,3,20,2,even,8470828,MISSED_SHOT,-39.0,-24.0
3,52,20,3,20,2,even,8477429,MISSED_SHOT,-64.0,-31.0
3,52,52,4,20,2,even,8474628,MISSED_SHOT,46.0,-29.0
3,52,52,6,20,3,even,8477508,MISSED_SHOT,-76.0,4.0
3,52,52,6,20,3,even,8474673,MISSED_SHOT,-34.0,-29.0
3,52,52,6,20,3,pp,8479314,MISSED_SHOT,-48.0,-18.0
3,52,52,6,20,3,even,8477935,MISSED_SHOT,-72.0,-10.0
3,52,52,6,20,3,even,8473564,MISSED_SHOT,-63.0,-36.0
0,22,22,0,23,1,even,8477937,MISSED_SHOT,-57.0,16.0
1,22,23,0,23,1,even,8473914,MISSED_SHOT,36.0,-29.0
1,22,23,0,23,1,even,8477934,MISSED_SHOT,82.0,-32.0
1,22,23,0,23,1,pp,8477934,MISSED_SHOT,60.0,-16.0
1,22,23,0,23,1,pp,8474034,MISSED_SHOT,64.0,17.0
1,22,23,1,23,1,even,8477498,MISSED_SHOT,49.0,-9.0
1,22,22,2,23,1,pp,8474040,MISSED_SHOT,-74.0,-6.0
1,22,22,2,23,1,pp,8474040,MISSED_SHOT,-61.0,-3.0
1,22,23,2,23,1,sh,8473468,MISSED_SHOT,49.0,-13.0
1,22,23,2,23,1,even,8476472,MISSED_SHOT,60.0,11.0
1,22,23,3,23,2,even,8475178,MISSED_SHOT,-58.0,-5.0
1,22,23,3,23,2,even,8477498,MISSED_SHOT,-40.0,-25.0
1,22,22,3,23,2,even,8467875,MISSED_SHOT,85.0,12.0
1,22,23,3,23,2,even,8473473,MISSED_SHOT,-77.0,-3.0
1,22,22,3,23,2,even,8476440,MISSED_SHOT,53.0,14.0
1,22,22,3,23,2,even,8477500,MISSED_SHOT,51.0,-16.0
1,22,22,3,23,2,even,8476466,MISSED_SHOT,72.0,3.0
1,22,23,3,23,2,sh,8477498,MISSED_SHOT,-37.0,-27.0
1,22,23,3,23,2,even,8476472,MISSED_SHOT,-43.0,-21.0
1,22,23,3,23,2,even,8476472,MISSED_SHOT,-41.0,-11.0
1,22,23,3,23,2,even,8476336,MISSED_SHOT,-39.0,16.0
1,22,23,3,23,2,even,8476458,MISSED_SHOT,61.0,16.0
1,22,22,3,23,2,pp,8473432,MISSED_SHOT,50.0,21.0
1,22,23,3,23,2,sh,8476457,MISSED_SHOT,-44.0,16.0
1,22,23,3,23,3,sh,8478402,MISSED_SHOT,78.0,-4.0
2,22,22,3,23,3,even,8477500,MISSED_SHOT,-66.0,-4.0
2,22,23,3,23,3,even,8478402,MISSED_SHOT,78.0,14.0
2,22,22,3,23,3,even,8470598,MISSED_SHOT,-74.0,-7.0
2,22,22,3,23,3,pp,8467876,MISSED_SHOT,-80.0,-8.0
2,22,23,3,23,3,even,8471729,MISSED_SHOT,37.0,13.0
0,4,4,0,24,1,even,8475780,MISSED_SHOT,81.0,3.0
0,4,4,0,24,1,even,8468535,MISSED_SHOT,75.0,34.0
0,4,4,0,24,1,even,8476483,MISSED_SHOT,58.0,-19.0
1,4,24,0,24,1,pp,8474161,MISSED_SHOT,-39.0,36.0
1,4,4,1,24,1,even,8477929,MISSED_SHOT,86.0,19.0
1,4,4,1,24,1,even,8475780,MISSED_SHOT,84.0,-7.0
1,4,4,1,24,1,even,8469598,MISSED_SHOT,53.0,-31.0
1,4,24,1,24,1,sh,8474161,MISSED_SHOT,-39.0,12.0
1,4,4,1,24,2,even,8475164,MISSED_SHOT,-55.0,-23.0
1,4,4,1,24,2,pp,8477986,MISSED_SHOT,-33.0,24.0
1,4,4,1,24,2,pp,8477986,MISSED_SHOT,-34.0,19.0
1,4,4,1,24,2,pp,8470621,MISSED_SHOT,-76.0,17.0
1,4,4,1,24,2,pp,8469598,MISSED_SHOT,-34.0,-27.0
1,4,24,1,24,2,even,8473512,MISSED_SHOT,70.0,-2.0
2,4,24,1,24,2,even,8478500,MISSED_SHOT,47.0,20.0
2,4,24,2,24,3,even,8476906,MISSED_SHOT,-35.0,6.0
2,4,4,2,24,3,even,8479613,MISSED_SHOT,55.0,13.0
2,4,24,2,24,3,even,8477462,MISSED_SHOT,-47.0,40.0
2,4,4,2,24,3,even,8475764,MISSED_SHOT,37.0,38.0
2,4,4,2,24,3,even,8476400,MISSED_SHOT,78.0,5.0
0,26,26,0,28,1,even,8470794,MISSED_SHOT,61.0,-3.0
1,26,26,1,28,1,pp,8474571,MISSED_SHOT,62.0,-4.0
1,26,26,1,28,1,sh,8471709,MISSED_SHOT,17.0,-2.0
1,26,28,1,28,1,even,8473453,MISSED_SHOT,-75.0,3.0
1,26,28,1,28,1,pp,8475726,MISSED_SHOT,-54.0,-20.0
1,26,28,1,28,1,even,8474162,MISSED_SHOT,-43.0,-32.0
1,26,28,1,28,1,even,8470604,MISSED_SHOT,-64.0,-16.0
2,26,26,1,28,2,even,8468542,MISSED_SHOT,-38.0,26.0
2,26,28,1,28,2,pp,8476871,MISSED_SHOT,69.0,1.0
2,26,28,1,28,2,sh,8470606,MISSED_SHOT,67.0,-1.0
4,26,26,1,28,2,even,8476331,MISSED_SHOT,-6.0,16.0
4,26,26,1,28,3,even,8475820,MISSED_SHOT,67.0,-8.0
4,26,26,1,28,3,pp,8474053,MISSED_SHOT,62.0,2.0
4,26,28,1,28,3,sh,8476406,MISSED_SHOT,-73.0,-33.0
4,26,26,1,28,3,pp,8474053,MISSED_SHOT,64.0,-7.0
4,26,28,1,28,3,even,8480113,MISSED_SHOT,-80.0,-10.0
4,26,26,1,28,3,even,8471498,MISSED_SHOT,43.0,-21.0
4,26,26,1,28,3,even,8474053,MISSED_SHOT,67.0,24.0
4,26,28,1,28,3,pp,8480147,MISSED_SHOT,-33.0,29.0
4,26,26,1,28,3,even,8466138,MISSED_SHOT,73.0,37.0
4,26,26,1,28,3,even,8468208,MISSED_SHOT,70.0,3.0
4,26,26,1,28,3,even,8478099,MISSED_SHOT,57.0,31.0
0,8,3,0,3,1,even,8477476,MISSED_SHOT,78.0,5.0
0,8,3,0,3,1,even,8470642,MISSED_SHOT,40.0,-25.0
0,8,3,0,3,1,even,8476381,MISSED_SHOT,78.0,-9.0
0,8,8,0,3,1,even,8473546,MISSED_SHOT,-75.0,-7.0
0,8,3,0,3,1,even,8470642,MISSED_SHOT,49.0,-13.0
0,8,3,0,3,1,even,8475848,MISSED_SHOT,81.0,6.0
0,8,3,0,3,1,even,8477494,MISSED_SHOT,80.0,-16.0
0,8,8,1,3,2,even,8476918,MISSED_SHOT,80.0,-7.0
0,8,3,1,3,2,even,8473991,MISSED_SHOT,-42.0,-26.0
0,8,3,1,3,2,even,8473507,MISSED_SHOT,-35.0,21.0
0,8,3,1,3,2,even,8474038,MISSED_SHOT,-76.0,1.0
0,8,8,1,3,2,even,8474031,MISSED_SHOT,43.0,1.0
0,8,8,1,3,2,even,8474000,MISSED_SHOT,57.0,-36.0
0,8,3,1,3,2,even,8474157,MISSED_SHOT,-46.0,10.0
0,8,8,1,3,2,pp,8476459,MISSED_SHOT,77.0,17.0
0,8,8,1,3,2,pp,8476459,MISSED_SHOT,46.0,17.0
0,8,8,1,3,2,pp,8474031,MISSED_SHOT,66.0,-8.0
0,8,8,1,3,3,pp,8474031,MISSED_SHOT,-48.0,-8.0
0,8,8,1,3,3,even,8475692,MISSED_SHOT,-22.0,-12.0
0,8,3,2,3,3,even,8476381,MISSED_SHOT,32.0,-29.0
0,8,3,2,3,3,even,8476381,MISSED_SHOT,84.0,7.0
0,21,21,0,6,1,even,8473492,MISSED_SHOT,7.0,-4.0
0,21,21,0,6,1,even,8475727,MISSED_SHOT,63.0,24.0
0,21,21,0,6,1,even,8473492,MISSED_SHOT,55.0,28.0
0,21,21,0,6,1,even,8473492,MISSED_SHOT,52.0,-19.0
1,21,6,0,6,1,even,8473446,MISSED_SHOT,-39.0,32.0
1,21,6,0,6,1,even,8471262,MISSED_SHOT,-70.0,21.0
1,21,21,0,6,1,even,8478366,MISSED_SHOT,77.0,-8.0
1,21,21,0,6,1,even,8478075,MISSED_SHOT,44.0,0.0
2,21,21,0,6,1,even,8471717,MISSED_SHOT,46.0,32.0
2,21,6,0,6,1,even,8477492,MISSED_SHOT,-55.0,-24.0
2,21,21,0,6,1,even,8471717,MISSED_SHOT,46.0,-27.0
2,21,21,0,6,2,even,8471276,MISSED_SHOT,-56.0,8.0
2,21,21,0,6,2,pp,8477956,MISSED_SHOT,-69.0,-20.0
2,21,6,0,6,2,sh,8473446,MISSED_SHOT,50.0,-22.0
2,21,21,0,6,2,pp,8471276,MISSED_SHOT,-58.0,8.0
2,21,21,0,6,2,even,8473492,MISSED_SHOT,-65.0,0.0
2,21,21,0,6,2,even,8471717,MISSED_SHOT,-48.0,32.0
2,21,6,0,6,2,even,8474569,MISSED_SHOT,73.0,-15.0
2,21,21,0,6,2,even,8478366,MISSED_SHOT,-68.0,-15.0
2,21,21,0,6,2,even,8471717,MISSED_SHOT,-40.0,-7.0
2,21,6,0,6,2,even,8475197,MISSED_SHOT,50.0,3.0
2,21,6,0,6,2,even,8479370,MISSED_SHOT,81.0,-24.0
2,21,6,0,6,3,even,8473446,MISSED_SHOT,-36.0,31.0
2,21,21,0,6,3,even,8471276,MISSED_SHOT,53.0,0.0
2,21,6,0,6,3,even,8475197,MISSED_SHOT,-36.0,37.0
3,21,6,0,6,3,even,8477413,MISSED_SHOT,-71.0,2.0
0,19,19,0,2,1,even,8476917,MISSED_SHOT,44.0,-20.0
0,19,2,0,2,1,even,8477964,MISSED_SHOT,-38.0,16.0
0,19,19,0,2,1,sh,8470187,MISSED_SHOT,-31.0,-28.0
0,19,19,0,2,1,even,8474586,MISSED_SHOT,55.0,0.0
0,19,19,0,2,2,even,8474066,MISSED_SHOT,-33.0,-23.0
